"name","metascore","console","userscore","date","date.formatted","Genre","Publisher"
"Advent Rising",68,"XBOX",75,"May 31, 2005",2005-05-31,"Action","THQ"
"Advent Rising",70,"PC",86,"Aug 9, 2005",2005-08-09,"Action","THQ"
"Adventure Island: The Beginning",60,"WII",NA,"May 25, 2009",2009-05-25,NA,NA
"Adventure Pinball: Forgotten Island",60,"PC",70,"Mar 21, 2001",2001-03-21,NA,NA
"Adventure Time: Explore the Dungeon Because I DON'T KNOW!",47,"X360",41,"Nov 19, 2013",2013-11-19,NA,NA
"Adventure Time: Explore the Dungeon Because I DON'T KNOW!",40,"PS3",38,"Nov 19, 2013",2013-11-19,NA,NA
"Adventure Time: Explore the Dungeon Because I DON'T KNOW!",40,"WIIU",50,"Nov 19, 2013",2013-11-19,NA,NA
"Adventure Time: Finn and Jake Investigations",66,"XONE",54,"Oct 20, 2015",2015-10-20,NA,NA
"Adventure Time: Hey Ice King! Why'd You Steal Our Garbage?!",67,"3DS",72,"Nov 13, 2012",2012-11-13,NA,NA
"Adventure Time: Pirates of the Enchiridion",50,"Switch",53,"Jul 17, 2018",2018-07-17,NA,NA
"Adventure Time: Pirates of the Enchiridion",62,"PS4",45,"Jul 17, 2018",2018-07-17,NA,NA
"Adventures of Mana",66,"VITA",83,"Jun 28, 2016",2016-06-28,NA,NA
"Adventures of Pip",78,"WIIU",77,"Jun 4, 2015",2015-06-04,NA,NA
"Adventures of Pip",74,"PS4",68,"Aug 18, 2015",2015-08-18,NA,NA
"Adventures of Pip",72,"PC",68,"Mar 17, 2015",2015-03-17,NA,NA
"Adventures to Go!",58,"PSP",72,"Oct 27, 2009",2009-10-27,"Role-Playing","Zushi Games"
"Aedis Eclipse: Generation of Chaos",62,"PSP",65,"Apr 24, 2007",2007-04-24,"Role-Playing","Idea Factory"
"Aegis Defenders",76,"PC",NA,"Feb 8, 2018",2018-02-08,NA,NA
"Aegis Defenders",75,"Switch",77,"Feb 8, 2018",2018-02-08,NA,NA
"Aegis of Earth: Protonovus Assault",57,"PS4",64,"Mar 15, 2016",2016-03-15,"Action","PQube"
"Aegis of Earth: Protonovus Assault",57,"PS4",64,"Mar 15, 2016",2016-03-15,"Action","PQube"
"Aegis of Earth: Protonovus Assault",57,"PS4",64,"Mar 15, 2016",2016-03-15,"Action","PQube"
"Aegis Wing",58,"X360",70,"May 16, 2007",2007-05-16,NA,NA
"Aeon Flux",66,"PS2",58,"Nov 15, 2005",2005-11-15,"Action","THQ"
"Aeon Flux",66,"PS2",58,"Nov 15, 2005",2005-11-15,"Action","THQ"
"Aeon Flux",69,"XBOX",24,"Nov 17, 2005",2005-11-17,"Action","THQ"
"Aeon Flux",69,"XBOX",24,"Nov 17, 2005",2005-11-17,"Action","THQ"
"AER: Memories of Old",74,"XONE",72,"Oct 25, 2017",2017-10-25,NA,NA
"AER: Memories of Old",70,"PS4",66,"Oct 25, 2017",2017-10-25,NA,NA
"AER: Memories of Old",69,"PC",66,"Oct 25, 2017",2017-10-25,NA,NA
"AereA",50,"XONE",NA,"Jun 30, 2017",2017-06-30,NA,NA
"AereA",46,"PS4",18,"Jun 30, 2017",2017-06-30,NA,NA
"Aerial Strike: The Yager Missions",62,"PC",NA,"Feb 4, 2005",2005-02-04,NA,NA
"Aero Elite: Combat Academy",64,"PS2",73,"Mar 10, 2003",2003-03-10,"Simulation","Sega"
"Aero Porter",70,"3DS",74,"Nov 29, 2012",2012-11-29,NA,NA
"Aero Racer",65,"PSP",62,"Mar 11, 2010",2010-03-11,NA,NA
"Aero the Acro-bat",71,"GBA",NA,"May 14, 2002",2002-05-14,NA,NA
"AeroWings 2: Air Strike",74,"DC",77,"Aug 27, 2000",2000-08-27,NA,NA
"AeternoBlade",59,"3DS",73,"Feb 18, 2014",2014-02-18,NA,NA
"Affordable Space Adventures",81,"WIIU",82,"Apr 9, 2015",2015-04-09,NA,NA
"Afrika",63,"PS3",62,"Oct 6, 2009",2009-10-06,"Adventure","Unknown"
"Afro Samurai",65,"PS3",63,"Jan 27, 2009",2009-01-27,"Action","Atari"
"Afro Samurai",65,"PS3",63,"Jan 27, 2009",2009-01-27,"Action","Atari"
"Afro Samurai",65,"X360",62,"Jan 27, 2009",2009-01-27,"Action","Atari"
"Afro Samurai",65,"X360",62,"Jan 27, 2009",2009-01-27,"Action","Atari"
"Afro Samurai 2: Revenge of Kuma Volume One",21,"PS4",26,"Sep 22, 2015",2015-09-22,NA,NA
"After Burner Climax",72,"X360",50,"Apr 21, 2010",2010-04-21,NA,NA
"After Burner Climax",75,"PS3",66,"Apr 22, 2010",2010-04-22,NA,NA
"After Burner: Black Falcon",73,"PSP",68,"Mar 20, 2007",2007-03-20,NA,NA
"Afterfall: InSanity",50,"PC",59,"Nov 25, 2011",2011-11-25,NA,NA
"Again: Interactive Crime Novel",52,"DS",68,"Apr 2, 2010",2010-04-02,NA,NA
"Agatha Christie: And Then There Were None",68,"PC",76,"Oct 30, 2005",2005-10-30,"Adventure","The Adventure Company"
"Agatha Christie: And Then There Were None",50,"WII",62,"Feb 25, 2008",2008-02-25,"Adventure","The Adventure Company"
"Agatha Christie: Evil Under the Sun",66,"PC",72,"Oct 16, 2007",2007-10-16,"Adventure","The Adventure Company"
"Agatha Christie: Murder on the Orient Express",60,"PC",75,"Nov 21, 2006",2006-11-21,NA,NA
"Agatha Christie: The ABC Murders",53,"DS",65,"Nov 9, 2009",2009-11-09,"Adventure","JoWood Productions"
"Agatha Christie: The ABC Murders",53,"DS",65,"Nov 9, 2009",2009-11-09,"Adventure","Microids"
"Agatha Christie: The ABC Murders",66,"PC",85,"Feb 4, 2016",2016-02-04,"Adventure","JoWood Productions"
"Agatha Christie: The ABC Murders",66,"PC",85,"Feb 4, 2016",2016-02-04,"Adventure","Microids"
"Agatha Christie's The ABC Murders",67,"PS4",61,"Feb 23, 2016",2016-02-23,"Adventure","Microids"
"Agatha Christie's The ABC Murders",66,"XONE",75,"Feb 23, 2016",2016-02-23,"Adventure","Microids"
"Age of Booty",76,"X360",72,"Oct 15, 2008",2008-10-15,NA,NA
"Age of Booty",74,"PS3",58,"Oct 16, 2008",2008-10-16,NA,NA
"Age of Conan: Hyborian Adventures",80,"PC",73,"May 20, 2008",2008-05-20,NA,NA
"Age of Conan: Rise of the Godslayer",83,"PC",77,"May 11, 2010",2010-05-11,"Role-Playing","Funcom"
"Age of Empires II: HD Edition",68,"PC",78,"Apr 9, 2013",2013-04-09,NA,NA
"Age of Empires II: The Conquerors Expansion",88,"PC",90,"Aug 24, 2000",2000-08-24,NA,NA
"Age of Empires III",81,"PC",77,"Oct 18, 2005",2005-10-18,"Strategy","Microsoft Game Studios"
"Age of Empires III: The Asian Dynasties",81,"PC",85,"Oct 23, 2007",2007-10-23,"Strategy","Microsoft Game Studios"
"Age of Empires III: The WarChiefs",80,"PC",79,"Oct 17, 2006",2006-10-17,NA,NA
"Age of Empires Online",70,"PC",57,"Aug 16, 2011",2011-08-16,"Strategy","Microsoft Game Studios"
"Age of Empires: Definitive Edition",69,"PC",48,"Feb 20, 2018",2018-02-20,NA,NA
"Age of Empires: Mythologies",78,"DS",68,"Nov 24, 2008",2008-11-24,"Strategy","THQ"
"Age of Empires: The Age of Kings",80,"DS",80,"Feb 14, 2006",2006-02-14,"Strategy","THQ"
"Age of Mythology",89,"PC",89,"Nov 1, 2002",2002-11-01,"Strategy","Microsoft Game Studios"
"Age of Mythology: Extended Edition",66,"PC",70,"May 8, 2014",2014-05-08,NA,NA
"Age of Mythology: The Titans",84,"PC",87,"Sep 30, 2003",2003-09-30,"Strategy","Microsoft Game Studios"
"Age of Pirates 2: City of Abandoned Ships",61,"PC",77,"May 26, 2009",2009-05-26,NA,NA
"Age of Pirates: Caribbean Tales",56,"PC",63,"Sep 12, 2006",2006-09-12,NA,NA
"Age of Sail II",62,"PC",NA,"Feb 1, 2001",2001-02-01,NA,NA
"Age of Sail II: Privateer's Bounty",69,"PC",NA,"Aug 13, 2002",2002-08-13,NA,NA
"Age of Wonders II: The Wizard's Throne",86,"PC",85,"Jun 12, 2002",2002-06-12,NA,NA
"Age of Wonders III",80,"PC",80,"Mar 31, 2014",2014-03-31,NA,NA
"Age of Wonders III - Eternal Lords",80,"PC",84,"Apr 14, 2015",2015-04-14,NA,NA
"Age of Wonders III - Golden Realms",82,"PC",86,"Sep 18, 2014",2014-09-18,NA,NA
"Age of Wonders: Shadow Magic",82,"PC",85,"Jul 25, 2003",2003-07-25,NA,NA
"Age of Zombies",79,"PSP",68,"Feb 25, 2010",2010-02-25,NA,NA
"Agents of Mayhem",68,"PC",54,"Aug 15, 2017",2017-08-15,NA,NA
"Agents of Mayhem",73,"XONE",62,"Aug 15, 2017",2017-08-15,NA,NA
"Agents of Mayhem",62,"PS4",66,"Aug 15, 2017",2017-08-15,NA,NA
"Aggressive Inline",85,"PS2",87,"May 28, 2002",2002-05-28,"Sports","Acclaim Entertainment"
"Aggressive Inline",85,"PS2",87,"May 28, 2002",2002-05-28,"Sports","Acclaim Entertainment"
"Aggressive Inline",85,"PS2",87,"May 28, 2002",2002-05-28,"Sports","Acclaim Entertainment"
"Aggressive Inline",88,"GC",76,"Jul 31, 2002",2002-07-31,"Sports","Acclaim Entertainment"
"Aggressive Inline",88,"GC",76,"Jul 31, 2002",2002-07-31,"Sports","Acclaim Entertainment"
"Aggressive Inline",88,"GC",76,"Jul 31, 2002",2002-07-31,"Sports","Acclaim Entertainment"
"Aggressive Inline",75,"GBA",NA,"Aug 27, 2002",2002-08-27,"Sports","Acclaim Entertainment"
"Aggressive Inline",75,"GBA",NA,"Aug 27, 2002",2002-08-27,"Sports","Acclaim Entertainment"
"Aggressive Inline",75,"GBA",NA,"Aug 27, 2002",2002-08-27,"Sports","Acclaim Entertainment"
"Aggressive Inline",85,"XBOX",77,"Jul 29, 2002",2002-07-29,"Sports","Acclaim Entertainment"
"Aggressive Inline",85,"XBOX",77,"Jul 29, 2002",2002-07-29,"Sports","Acclaim Entertainment"
"Aggressive Inline",85,"XBOX",77,"Jul 29, 2002",2002-07-29,"Sports","Acclaim Entertainment"
"AGON: The Mysterious Codex",73,"PC",NA,"Mar 16, 2006",2006-03-16,NA,NA
"Agony",34,"XONE",44,"May 29, 2018",2018-05-29,NA,NA
"Agony",46,"PC",43,"May 29, 2018",2018-05-29,NA,NA
"Agony",37,"PS4",49,"May 29, 2018",2018-05-29,NA,NA
"AI War: Fleet Command",80,"PC",81,"May 14, 2009",2009-05-14,NA,NA
"Aidyn Chronicles: The First Mage",53,"N64",78,"Mar 14, 2001",2001-03-14,"Role-Playing","THQ"
"Aion",76,"PC",66,"Sep 22, 2009",2009-09-22,NA,NA
"AIPD - Artificial Intelligence Police Department",70,"XONE",NA,"Jan 29, 2016",2016-01-29,NA,NA
"Air Conflicts: Aces of World War II",36,"PSP",NA,"Apr 14, 2009",2009-04-14,"Simulation","Graffiti"
"Air Conflicts: Secret Wars",51,"PS3",NA,"Nov 15, 2011",2011-11-15,"Simulation","bitComposer Games"
"Air Conflicts: Secret Wars",51,"PS3",NA,"Nov 15, 2011",2011-11-15,"Simulation","bitComposer Games"
"Air Conflicts: Secret Wars",51,"PS3",NA,"Nov 15, 2011",2011-11-15,"Simulation","bitComposer Games"
"Air Conflicts: Secret Wars",61,"X360",NA,"Sep 28, 2011",2011-09-28,"Simulation","bitComposer Games"
"Air Conflicts: Secret Wars",61,"X360",NA,"Sep 28, 2011",2011-09-28,"Simulation","bitComposer Games"
"Air Conflicts: Secret Wars",61,"X360",NA,"Sep 28, 2011",2011-09-28,"Simulation","bitComposer Games"
"Air Conflicts: Vietnam",43,"PC",28,"Oct 2, 2013",2013-10-02,NA,NA
"Air Conflicts: Vietnam Ultimate Edition",30,"PS4",16,"Sep 16, 2014",2014-09-16,NA,NA
"Air Raid: This Is Not a Drill!",39,"PC",67,"Jun 18, 2003",2003-06-18,NA,NA
"Air Traffic Chaos",66,"DS",NA,"Sep 9, 2008",2008-09-09,"Simulation","Ertain"
"AiRace Speed",68,"3DS",72,"Sep 19, 2013",2013-09-19,NA,NA
"AiRace Xeno",66,"3DS",NA,"Jun 12, 2014",2014-06-12,NA,NA
"AirBlade",70,"PS2",58,"Jan 28, 2002",2002-01-28,NA,NA
"Airborne Assault: Highway to the Reich",81,"PC",61,"Dec 10, 2003",2003-12-10,NA,NA
"Airborne Assault: Red Devils Over Arnhem",82,"PC",74,"Jun 17, 2002",2002-06-17,NA,NA
"Airfix Dogfighter",75,"PC",81,"Jan 14, 2000",2000-01-14,NA,NA
"AirForce Delta Storm",61,"XBOX",71,"Nov 14, 2001",2001-11-14,"Shooter","Konami Digital Entertainment"
"AirForce Delta Storm",61,"XBOX",71,"Nov 14, 2001",2001-11-14,"Shooter","Konami Digital Entertainment"
"AirForce Delta Strike",66,"PS2",70,"Feb 3, 2004",2004-02-03,"Simulation","Konami Digital Entertainment"
"Airheart: Tales of Broken Wings",64,"PS4",57,"Jul 24, 2018",2018-07-24,NA,NA
"Airscape: The Fall of Gravity",75,"PC",66,"Aug 11, 2015",2015-08-11,NA,NA
"Akai Katana",75,"X360",80,"May 15, 2012",2012-05-15,NA,NA
"Akaneiro: Demon Hunters",53,"PC",65,"Jan 24, 2013",2013-01-24,NA,NA
"Akiba's Beat",55,"PS4",67,"May 16, 2017",2017-05-16,NA,NA
"Akiba's Trip: Undead & Undressed",57,"PS3",77,"Aug 12, 2014",2014-08-12,"Action","Nippon Ichi Software"
"Akiba's Trip: Undead & Undressed",57,"PS3",77,"Aug 12, 2014",2014-08-12,"Action","Nippon Ichi Software"
"Akiba's Trip: Undead & Undressed",57,"PS3",77,"Aug 12, 2014",2014-08-12,"Action","Acquire"
"Akiba's Trip: Undead & Undressed",64,"VITA",73,"Aug 12, 2014",2014-08-12,"Action","Nippon Ichi Software"
"Akiba's Trip: Undead & Undressed",64,"VITA",73,"Aug 12, 2014",2014-08-12,"Action","Nippon Ichi Software"
"Akiba's Trip: Undead & Undressed",64,"VITA",73,"Aug 12, 2014",2014-08-12,"Action","Acquire"
"Akiba's Trip: Undead & Undressed",57,"PS4",70,"Nov 25, 2014",2014-11-25,"Action","Nippon Ichi Software"
"Akiba's Trip: Undead & Undressed",57,"PS4",70,"Nov 25, 2014",2014-11-25,"Action","Nippon Ichi Software"
"Akiba's Trip: Undead & Undressed",57,"PS4",70,"Nov 25, 2014",2014-11-25,"Action","Acquire"
"Akimi Village",69,"PS3",36,"Jun 15, 2011",2011-06-15,NA,NA
"Al Emmo and the Lost Dutchman's Mine",77,"PC",75,"Sep 6, 2006",2006-09-06,NA,NA
"Alan Wake",83,"PC",80,"Feb 16, 2012",2012-02-16,"Action","Microsoft Game Studios"
"Alan Wake",83,"PC",80,"Feb 16, 2012",2012-02-16,"Action","Nordic Games"
"Alan Wake",83,"X360",81,"May 18, 2010",2010-05-18,"Action","Microsoft Game Studios"
"Alan Wake",83,"X360",81,"May 18, 2010",2010-05-18,"Action","Nordic Games"
"Alan Wake: The Signal",75,"X360",68,"Jul 27, 2010",2010-07-27,NA,NA
"Alan Wake: The Writer",80,"X360",73,"Oct 12, 2010",2010-10-12,NA,NA
"Alan Wake's American Nightmare",76,"X360",78,"Feb 22, 2012",2012-02-22,NA,NA
"Alan Wake's American Nightmare",73,"PC",67,"May 22, 2012",2012-05-22,NA,NA
"Albino Lullaby: Episode 1",64,"PC",NA,"Sep 15, 2015",2015-09-15,NA,NA
"Albion Online",72,"PC",46,"Jul 17, 2017",2017-07-17,NA,NA
"Alekhine's Gun",36,"PS4",38,"Mar 1, 2016",2016-03-01,NA,NA
"Alekhine's Gun",40,"PC",47,"Mar 11, 2016",2016-03-11,NA,NA
"Alex Rider: Stormbreaker",48,"DS",61,"Oct 2, 2006",2006-10-02,"Action","THQ"
"Alexander",56,"PC",63,"Nov 23, 2004",2004-11-23,NA,NA
"Alfred Hitchcock presents The Final Cut",50,"PC",68,"Mar 31, 2002",2002-03-31,NA,NA
"Alias",64,"XBOX",60,"Apr 5, 2004",2004-04-05,"Action","Acclaim Entertainment"
"Alias",64,"XBOX",60,"Apr 5, 2004",2004-04-05,"Action","Acclaim Entertainment"
"Alias",55,"PC",74,"Jun 14, 2004",2004-06-14,"Action","Acclaim Entertainment"
"Alias",55,"PC",74,"Jun 14, 2004",2004-06-14,"Action","Acclaim Entertainment"
"Alias",64,"PS2",77,"Apr 5, 2004",2004-04-05,"Action","Acclaim Entertainment"
"Alias",64,"PS2",77,"Apr 5, 2004",2004-04-05,"Action","Acclaim Entertainment"
"Alice in Wonderland",69,"WII",71,"Mar 2, 2010",2010-03-02,"Adventure","Disney Interactive Studios"
"Alice in Wonderland",69,"WII",71,"Mar 2, 2010",2010-03-02,"Adventure","Disney Interactive Studios"
"Alice in Wonderland",78,"DS",NA,"Mar 2, 2010",2010-03-02,"Adventure","Disney Interactive Studios"
"Alice in Wonderland",78,"DS",NA,"Mar 2, 2010",2010-03-02,"Adventure","Disney Interactive Studios"
"Alice: Madness Returns",70,"X360",80,"Jun 14, 2011",2011-06-14,"Adventure","Electronic Arts"
"Alice: Madness Returns",70,"X360",80,"Jun 14, 2011",2011-06-14,"Adventure","Electronic Arts"
"Alice: Madness Returns",70,"X360",80,"Jun 14, 2011",2011-06-14,"Adventure","Electronic Arts"
"Alice: Madness Returns",70,"PS3",79,"Jun 14, 2011",2011-06-14,"Adventure","Electronic Arts"
"Alice: Madness Returns",70,"PS3",79,"Jun 14, 2011",2011-06-14,"Adventure","Electronic Arts"
"Alice: Madness Returns",70,"PS3",79,"Jun 14, 2011",2011-06-14,"Adventure","Electronic Arts"
"Alice: Madness Returns",75,"PC",84,"Jun 14, 2011",2011-06-14,"Adventure","Electronic Arts"
"Alice: Madness Returns",75,"PC",84,"Jun 14, 2011",2011-06-14,"Adventure","Electronic Arts"
"Alice: Madness Returns",75,"PC",84,"Jun 14, 2011",2011-06-14,"Adventure","Electronic Arts"
"Alien Blast: The Encounter",41,"PC",60,"Feb 9, 2004",2004-02-09,NA,NA
"Alien Breed",64,"VITA",72,"Feb 12, 2013",2013-02-12,NA,NA
"Alien Breed",68,"PS3",38,"Feb 12, 2013",2013-02-12,NA,NA
"Alien Breed 2: Assault",67,"X360",54,"Sep 22, 2010",2010-09-22,NA,NA
"Alien Breed 3: Descent",64,"PS3",49,"Feb 22, 2011",2011-02-22,NA,NA
"Alien Breed 3: Descent",68,"X360",67,"Nov 17, 2010",2010-11-17,NA,NA
"Alien Breed 3: Descent",64,"PC",51,"Nov 17, 2010",2010-11-17,NA,NA
"Alien Breed PS Mobile",68," VITA",58,"Nov 14, 2012",2012-11-14,NA,NA
"Alien Breed: Evolution",69,"X360",80,"Dec 16, 2009",2009-12-16,NA,NA
"Alien Breed: Impact",71,"PS3",61,"Oct 5, 2010",2010-10-05,NA,NA
"Alien Breed: Impact",64,"PC",61,"Jun 3, 2010",2010-06-03,NA,NA
"Alien Front Online",76,"DC",82,"Aug 9, 2001",2001-08-09,NA,NA
"Alien Havoc",53,"PSP",NA,"Oct 1, 2009",2009-10-01,NA,NA
"Alien Hominid",78,"PS2",83,"Nov 21, 2004",2004-11-21,"Shooter","O3 Entertainment"
"Alien Hominid",78,"PS2",83,"Nov 21, 2004",2004-11-21,"Shooter","Zoo Digital Publishing"
"Alien Hominid",78,"GC",82,"Nov 23, 2004",2004-11-23,"Shooter","O3 Entertainment"
"Alien Hominid",78,"GC",82,"Nov 23, 2004",2004-11-23,"Shooter","Zoo Digital Publishing"
"Alien Hominid HD",79,"X360",75,"Feb 28, 2007",2007-02-28,NA,NA
"Alien Rage",46,"X360",76,"Oct 18, 2013",2013-10-18,NA,NA
"Alien Rage",52,"PC",68,"Sep 24, 2013",2013-09-24,NA,NA
"Alien Resurrection",61,"PS",77,"Oct 10, 2000",2000-10-10,"Shooter","Fox Interactive"
"Alien Shooter: Vengeance",67,"PC",81,"Feb 16, 2007",2007-02-16,NA,NA
"Alien Spidy",55,"X360",43,"Mar 20, 2013",2013-03-20,NA,NA
"Alien Swarm",77,"PC",82,"Jul 19, 2010",2010-07-19,NA,NA
"Alien Syndrome",48,"WII",71,"Jul 24, 2007",2007-07-24,"Role-Playing","Sega"
"Alien Syndrome",48,"WII",71,"Jul 24, 2007",2007-07-24,"Role-Playing","Sega"
"Alien Syndrome",51,"PSP",64,"Jul 24, 2007",2007-07-24,"Role-Playing","Sega"
"Alien Syndrome",51,"PSP",64,"Jul 24, 2007",2007-07-24,"Role-Playing","Sega"
"Alien: Isolation",78,"XONE",79,"Oct 7, 2014",2014-10-07,"Shooter","Sega"
"Alien: Isolation",78,"XONE",79,"Oct 7, 2014",2014-10-07,"Shooter","Sega"
"Alien: Isolation",78,"XONE",79,"Oct 7, 2014",2014-10-07,"Shooter","Sega"
"Alien: Isolation",78,"XONE",79,"Oct 7, 2014",2014-10-07,"Shooter","Sega"
"Alien: Isolation",78,"XONE",79,"Oct 7, 2014",2014-10-07,"Shooter","Sega"
"Alien: Isolation",81,"PC",84,"Oct 6, 2014",2014-10-06,"Shooter","Sega"
"Alien: Isolation",81,"PC",84,"Oct 6, 2014",2014-10-06,"Shooter","Sega"
"Alien: Isolation",81,"PC",84,"Oct 6, 2014",2014-10-06,"Shooter","Sega"
"Alien: Isolation",81,"PC",84,"Oct 6, 2014",2014-10-06,"Shooter","Sega"
"Alien: Isolation",81,"PC",84,"Oct 6, 2014",2014-10-06,"Shooter","Sega"
"Alien: Isolation",79,"PS4",82,"Oct 7, 2014",2014-10-07,"Shooter","Sega"
"Alien: Isolation",79,"PS4",82,"Oct 7, 2014",2014-10-07,"Shooter","Sega"
"Alien: Isolation",79,"PS4",82,"Oct 7, 2014",2014-10-07,"Shooter","Sega"
"Alien: Isolation",79,"PS4",82,"Oct 7, 2014",2014-10-07,"Shooter","Sega"
"Alien: Isolation",79,"PS4",82,"Oct 7, 2014",2014-10-07,"Shooter","Sega"
"Alienation",79,"PS4",78,"Apr 26, 2016",2016-04-26,NA,NA
"Aliens in the Attic",58,"DS",67,"Aug 4, 2009",2009-08-04,"Action","Playlogic Game Factory"
"Aliens in the Attic",58,"DS",67,"Aug 4, 2009",2009-08-04,"Action","Playlogic Game Factory"
"Aliens Versus Predator 2",85,"PC",87,"Oct 31, 2001",2001-10-31,NA,NA
"Aliens Versus Predator 2: Primal Hunt Expansion Pack",55,"PC",77,"Aug 13, 2002",2002-08-13,NA,NA
"Aliens Versus Predator: Extinction",66,"PS2",84,"Jul 30, 2003",2003-07-30,NA,NA
"Aliens Versus Predator: Extinction",64,"XBOX",74,"Jul 30, 2003",2003-07-30,NA,NA
"Aliens vs. Predator",65,"PS3",73,"Feb 16, 2010",2010-02-16,NA,NA
"Aliens vs. Predator",68,"PC",74,"Feb 16, 2010",2010-02-16,NA,NA
"Aliens vs. Predator",64,"X360",73,"Feb 16, 2010",2010-02-16,NA,NA
"Aliens vs. Predator: Requiem",49,"PSP",58,"Nov 13, 2007",2007-11-13,NA,NA
"Aliens: Colonial Marines",43,"PS3",36,"Feb 12, 2013",2013-02-12,"Shooter","Sega"
"Aliens: Colonial Marines",43,"PS3",36,"Feb 12, 2013",2013-02-12,"Shooter","Sega"
"Aliens: Colonial Marines",43,"PS3",36,"Feb 12, 2013",2013-02-12,"Shooter","Sega"
"Aliens: Colonial Marines",48,"X360",39,"Feb 12, 2013",2013-02-12,"Shooter","Sega"
"Aliens: Colonial Marines",48,"X360",39,"Feb 12, 2013",2013-02-12,"Shooter","Sega"
"Aliens: Colonial Marines",48,"X360",39,"Feb 12, 2013",2013-02-12,"Shooter","Sega"
"Aliens: Colonial Marines",45,"PC",35,"Feb 11, 2013",2013-02-11,"Shooter","Sega"
"Aliens: Colonial Marines",45,"PC",35,"Feb 11, 2013",2013-02-11,"Shooter","Sega"
"Aliens: Colonial Marines",45,"PC",35,"Feb 11, 2013",2013-02-11,"Shooter","Sega"
"Aliens: Infestation",76,"DS",83,"Oct 11, 2011",2011-10-11,"Action","Sega"
"All Walls Must Fall",72,"PC",NA,"Feb 23, 2018",2018-02-23,NA,NA
"All Zombies Must Die!",67,"PS3",50,"Dec 27, 2011",2011-12-27,NA,NA
"All Zombies Must Die!",60,"X360",51,"Dec 28, 2011",2011-12-28,NA,NA
"All-Pro Football 2K8",75,"X360",68,"Jul 16, 2007",2007-07-16,"Sports","Take-Two Interactive"
"All-Pro Football 2K8",75,"X360",68,"Jul 16, 2007",2007-07-16,"Sports","Take-Two Interactive"
"All-Pro Football 2K8",73,"PS3",73,"Jul 16, 2007",2007-07-16,"Sports","Take-Two Interactive"
"All-Pro Football 2K8",73,"PS3",73,"Jul 16, 2007",2007-07-16,"Sports","Take-Two Interactive"
"All-Star Baseball 2002",77,"PS2",76,"Mar 12, 2001",2001-03-12,"Sports","Acclaim Entertainment"
"All-Star Baseball 2002",77,"PS2",76,"Mar 12, 2001",2001-03-12,"Sports","Acclaim Entertainment"
"All-Star Baseball 2002",66,"GC",56,"Nov 17, 2001",2001-11-17,"Sports","Acclaim Entertainment"
"All-Star Baseball 2002",66,"GC",56,"Nov 17, 2001",2001-11-17,"Sports","Acclaim Entertainment"
"All-Star Baseball 2003",81,"PS2",84,"Feb 26, 2002",2002-02-26,"Sports","Acclaim Entertainment"
"All-Star Baseball 2003",81,"PS2",84,"Feb 26, 2002",2002-02-26,"Sports","Acclaim Entertainment"
"All-Star Baseball 2003",81,"PS2",84,"Feb 26, 2002",2002-02-26,"Sports","Acclaim Entertainment"
"All-Star Baseball 2003",81,"PS2",84,"Feb 26, 2002",2002-02-26,"Sports","Acclaim Entertainment"
"All-Star Baseball 2003",79,"XBOX",81,"Feb 25, 2002",2002-02-25,"Sports","Acclaim Entertainment"
"All-Star Baseball 2003",79,"XBOX",81,"Feb 25, 2002",2002-02-25,"Sports","Acclaim Entertainment"
"All-Star Baseball 2003",79,"XBOX",81,"Feb 25, 2002",2002-02-25,"Sports","Acclaim Entertainment"
"All-Star Baseball 2003",79,"XBOX",81,"Feb 25, 2002",2002-02-25,"Sports","Acclaim Entertainment"
"All-Star Baseball 2003",83,"GC",80,"Feb 25, 2002",2002-02-25,"Sports","Acclaim Entertainment"
"All-Star Baseball 2003",83,"GC",80,"Feb 25, 2002",2002-02-25,"Sports","Acclaim Entertainment"
"All-Star Baseball 2003",83,"GC",80,"Feb 25, 2002",2002-02-25,"Sports","Acclaim Entertainment"
"All-Star Baseball 2003",83,"GC",80,"Feb 25, 2002",2002-02-25,"Sports","Acclaim Entertainment"
"All-Star Baseball 2004",74,"XBOX",84,"Feb 23, 2003",2003-02-23,"Sports","Acclaim Entertainment"
"All-Star Baseball 2004",74,"XBOX",84,"Feb 23, 2003",2003-02-23,"Sports","Acclaim Entertainment"
"All-Star Baseball 2004",74,"XBOX",84,"Feb 23, 2003",2003-02-23,"Sports","Acclaim Entertainment"
"All-Star Baseball 2004",74,"XBOX",84,"Feb 23, 2003",2003-02-23,"Sports","Acclaim Entertainment"
"All-Star Baseball 2004",80,"GC",82,"Feb 23, 2003",2003-02-23,"Sports","Acclaim Entertainment"
"All-Star Baseball 2004",80,"GC",82,"Feb 23, 2003",2003-02-23,"Sports","Acclaim Entertainment"
"All-Star Baseball 2004",80,"GC",82,"Feb 23, 2003",2003-02-23,"Sports","Acclaim Entertainment"
"All-Star Baseball 2004",80,"GC",82,"Feb 23, 2003",2003-02-23,"Sports","Acclaim Entertainment"
"All-Star Baseball 2004",78,"PS2",75,"Mar 1, 2003",2003-03-01,"Sports","Acclaim Entertainment"
"All-Star Baseball 2004",78,"PS2",75,"Mar 1, 2003",2003-03-01,"Sports","Acclaim Entertainment"
"All-Star Baseball 2004",78,"PS2",75,"Mar 1, 2003",2003-03-01,"Sports","Acclaim Entertainment"
